PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IID,Sex,population,Geographic_origin,Region,Pop7Groups
-0.079377027,0.014617867,-0.00353582,-0.005738836,0.04469624,-0.002582157,-0.01693406,0.003153777,0.000297791,-0.012408246,-0.00308802,0.004147461,-0.01180823,-0.071363865,0.144488038,-0.011279291,-0.018689904,-0.015335007,0.057324568,0.048939605,HGDP01412,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.071511933,0.016677785,-0.002180265,0.011976814,-0.101139325,-0.023539011,-0.039510648,0.00087126,-0.007770563,-0.053780394,-0.010726278,-0.37047721,0.043584504,0.020867632,-0.047926533,0.002497423,0.017859097,-0.011374874,0.001904219,0.005496951,HGDP01029,M,San,Namibia,Subsaharian_Africa,Africa
-0.012266265,-0.029487362,-0.002824821,-0.007198884,0.016073323,-0.060162708,0.019247624,-0.002415617,-0.004407787,-0.018356257,-0.032911849,0.011052284,0.001419303,0.005826014,0.016688372,0.061803538,0.097138567,0.051199152,-0.004614216,0.049482186,HGDP01253,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.011800029,-0.029484958,-0.00245873,-0.006607076,0.017903236,-0.059825334,0.018004703,-0.00307007,-0.001539589,-0.020988066,-0.03430378,0.009386013,-0.001906947,0.010298658,0.018895984,0.060134089,0.104184764,0.056906848,-0.003870568,0.048471845,HGDP01265,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.012240675,-0.02780249,-0.001737733,-0.007841477,0.016832919,-0.057243074,0.017269062,-0.003619948,-0.000115101,-0.021461228,-0.034111293,0.007988607,-0.000489857,0.009877402,0.020091003,0.063351876,0.110417142,0.05606249,-0.002751762,0.052489782,HGDP01277,F,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.00013174,-0.031838198,-0.001787393,-0.002420965,0.002993737,-0.011701153,0.002812284,0.002863057,-0.003167648,-0.014607048,-0.030203919,0.001094982,0.003849701,-0.000263588,-2.33E-05,-0.001910053,-0.003312083,-0.004529104,0.004142167,-0.000479152,HGDP00613,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.00102008,-0.034885404,-0.000831898,-0.003287019,0.003927059,-0.032746639,0.006691932,0.003969591,-0.008916737,-0.038741685,-0.077515235,0.009336595,0.003488879,0.004529195,-0.010684659,-0.011052926,-0.015626271,-0.004370635,0.001450397,-0.025664016,HGDP00636,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.000466414,-0.032914908,-0.001266159,-0.003316447,0.003986382,-0.019721335,0.004623488,0.00236298,-0.005634338,-0.018280877,-0.039040251,0.002651665,0.000812251,-0.000188852,-0.005362175,-0.005098884,-0.0094717,-0.005868628,-0.000441957,-0.011829546,HGDP00647,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.00585764,-0.036673926,-0.002733994,-0.003402472,-0.002757314,-0.011028195,0.00528108,0.002528438,-0.002305019,-0.013631494,-0.031867994,0.004501539,0.00091545,-0.00312413,-0.004599539,-0.008623009,-0.019856124,-0.009432183,-0.002606883,-0.011153445,HGDP00559,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.006419275,-0.037475601,-0.003216504,-0.002678128,-0.00145718,-0.012401109,0.006659127,0.002958785,-0.001010501,-0.016257838,-0.034679655,0.002722866,-0.001168051,0.000958691,-0.01262461,-0.018213256,-0.024717554,-0.014575239,-0.00491904,-0.018444908,HGDP00571,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.006148529,-0.036215683,-0.002829014,-0.002736166,-0.001740392,-0.010545098,0.004175385,0.004999896,-0.003486967,-0.014587636,-0.036055795,0.002936629,-0.000564343,0.001556175,-0.010774029,-0.013590543,-0.022295351,-0.011538597,-0.002043883,-0.017318699,HGDP00583,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.005627074,-0.03631577,-0.002303159,-0.002688499,-0.001316585,-0.014070644,0.005348262,0.004686832,-0.001354114,-0.011046372,-0.026246731,0.004537842,-0.00021646,0.000465124,-0.006752938,-0.009386158,-0.008995257,-0.006864486,-0.001190187,-0.005051525,HGDP00597,M,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.001466247,-0.034325687,-0.002329718,-0.001727775,0.002521125,-0.016563877,0.004248641,0.002320691,-0.00244963,-0.017060354,-0.038946347,0.004593438,0.000885799,-0.002552841,-0.006727196,-0.004247286,-0.010183053,-0.002946337,0.001820714,-0.008917955,HGDP00677,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.001471684,-0.034641442,-0.002393348,-0.003598567,0.003236046,-0.016279937,0.005355809,0.004079476,-0.005452813,-0.017189416,-0.034197774,0.003145752,0.002765251,0.001679305,-0.004659578,-0.00173868,-0.010984152,-0.005211843,0.000940805,-0.008607692,HGDP00689,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
-0.083158279,0.019704445,-0.003666866,0.006739411,-0.090933774,0.047338294,0.130795673,0.000438422,-0.000258189,0.008746843,-0.005654512,0.028594449,-0.153324876,0.058270483,-0.02125675,0.001578905,0.113532338,-0.181373819,0.015122684,0.002158394,HGDP00465,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.083773326,0.019884443,-0.003635932,0.005846586,-0.090872945,0.051347946,0.140382912,0.000341843,-0.003709025,0.007032185,-0.0050626,0.033099177,-0.215829594,0.079365556,-0.032402077,0.002968227,0.170265008,-0.290026963,0.0114149,0.014709258,HGDP01085,F,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.07977956,0.019731456,-0.002469929,0.010173776,-0.142821593,-0.06324348,-0.153815089,-0.001293058,0.004223544,0.016656346,0.008875484,0.06861079,0.013723008,0.000585698,-0.005811701,-0.001684081,0.000285137,-0.001913528,-0.015320673,-0.001222666,HGDP00456,M,Mbuti_Pygmies,Democratic_Republic_of_Congo,Subsaharian_Africa,Africa
-0.079751409,0.018121931,-0.002797902,0.010147174,-0.133244309,-0.064188312,-0.145852333,0.000164178,0.003607665,0.016962062,0.002188593,0.071438797,0.011178553,0.000418012,-0.000301684,0.001019449,-0.002646422,0.00184019,-0.008628619,0.0018963,HGDP01081,M,Mbuti_Pygmies,Democratic_Republic_of_Congo,Subsaharian_Africa,Africa
-0.083350024,0.015296114,-0.003683826,-0.008617695,0.086501396,-0.00033206,-0.013442848,-0.003401025,0.003692403,-0.044598352,0.055894398,0.019817117,0.025269407,0.120283938,-0.084607734,-0.002230143,-0.007360542,0.001398151,0.021245795,-0.009193815,HGDP00914,F,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.08399356,0.014900461,-0.004222076,-0.01040204,0.089441766,0.001115923,-0.018626241,-0.000499055,-0.001798725,-0.041857195,0.05818937,0.015067444,0.030574991,0.121317358,-0.086332999,0.00973392,9.90E-05,-0.013328425,0.015664419,-0.004967755,HGDP01285,M,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.086488557,0.016799528,-0.003739125,-0.011569013,0.078961648,0.007458947,-0.011063186,-0.000286919,0.001480087,0.001085276,0.014775675,0.008802263,-0.017485128,-0.06783492,0.046403846,-0.010538477,-0.00068699,-0.011260777,-0.094565517,-0.005190481,HGDP00930,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.087457344,0.017039985,-0.004099284,-0.011694165,0.076288926,0.005385064,-0.012364849,-0.001713003,0.001201614,-0.007963419,0.020033246,0.007251022,-0.006798129,-0.050745768,0.039987936,-0.005258095,-0.009364897,-0.029641663,-0.117349257,-0.035255545,HGDP00940,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.074288131,0.011340078,-0.002492024,-0.006830905,0.045732847,-0.002864837,-0.011531055,-0.000582549,0.00045728,-0.018955934,-0.013901582,-0.00679459,-0.016455367,-0.093183744,0.27046817,-0.011502999,-0.01845828,-0.020740499,0.565830281,-0.005549336,HGDP01413,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.070994435,0.016535817,-0.001481993,0.009585522,-0.104652044,-0.023184129,-0.038474137,0.001333793,-0.010876002,-0.055169555,-0.009839324,-0.366311795,0.050416589,0.022013058,-0.041193218,0.002961992,0.023754912,-0.012561291,0.003148289,0.005646975,HGDP01032,M,San,Namibia,Subsaharian_Africa,Africa
-0.011225044,-0.028755172,-0.001729676,-0.007106319,0.017970975,-0.056359849,0.017098141,-0.001974188,-0.003230255,-0.023584613,-0.031836541,0.0088525,-0.000616223,0.005211215,0.018913289,0.063770663,0.107119212,0.054747458,-0.004247752,0.049562274,HGDP01254,F,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.012570892,-0.028790496,-0.002204485,-0.006636959,0.019207941,-0.054449634,0.018083665,-0.002532836,-0.003327687,-0.021589446,-0.030473481,0.010420607,0.001498799,0.009799655,0.0206611,0.057344977,0.096735002,0.049380776,-0.004495675,0.048175394,HGDP01266,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.011260484,-0.029157556,-0.002447012,-0.006396109,0.015683984,-0.056745508,0.018164268,-0.002575283,-0.000859714,-0.018501361,-0.033347305,0.010564777,5.02E-05,0.00595851,0.020447852,0.058138466,0.100702251,0.056580777,0.000459257,0.042073869,HGDP01278,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.000514589,-0.033055284,-0.000602013,-0.003844327,0.004393347,-0.018500466,0.004466313,0.003977291,-0.003825064,-0.018563433,-0.039938467,0.001659252,0.000518481,0.001056585,-0.003221766,-0.009344657,-0.011012452,-0.000892898,0.001835138,-0.005663315,HGDP00614,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.000499399,-0.032880396,-0.001188439,-0.004119057,0.003190639,-0.014952388,0.003901374,0.001515264,-0.00580845,-0.020667793,-0.04184908,0.003750812,0.001065812,-0.000993716,-0.003405594,-0.00654252,-0.009544849,-0.00068497,0.001081204,-0.005416264,HGDP00626,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.001946582,-0.031803867,-0.000939608,-0.002285755,0.004093522,-0.01887063,0.005627171,0.001429014,-0.003447089,-0.019512691,-0.034346915,0.004455759,0.001581053,0.000137453,-0.002412826,-0.004285743,-0.007766108,-0.004771282,0.004262992,-0.01084219,HGDP00637,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.001396344,-0.035299004,-0.000250992,-0.005389529,0.002847494,-0.035205527,0.011439398,0.002851352,-0.007190895,-0.039637805,-0.084720058,0.008549609,0.000703067,0.005110742,-0.012145945,-0.007150575,-0.019026654,-0.005063195,-0.003843946,-0.030618941,HGDP00648,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.004956857,-0.036196715,-0.002363055,-0.00205499,-0.001059044,-0.011050631,0.004798678,0.004871956,-0.003184713,-0.014394938,-0.03393742,0.003837386,-0.001875487,-0.000584297,-0.008998655,-0.010741661,-0.022101259,-0.010044247,-0.003569614,-0.010544806,HGDP00572,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.005196063,-0.035725686,-0.002543171,-0.003598651,-0.000666864,-0.011756786,0.003316624,0.001543638,-0.004176838,-0.012027931,-0.025996714,0.003839401,0.000528805,0.002622712,-0.003665965,-0.005594212,-0.00943617,-0.003546698,-0.00088587,-0.005755309,HGDP00584,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.004358624,-0.036064928,-0.002029344,-0.001546858,-0.001759474,-0.014329268,0.00427595,0.004749864,-0.00299897,-0.012976449,-0.029820163,0.001801646,-0.000824086,0.003002439,-0.007868626,-0.006322778,-0.016687225,-0.011246652,-0.002087796,-0.011770613,HGDP00598,M,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.001491386,-0.034774948,-0.001004895,-0.002798751,0.002352091,-0.015375668,0.005412241,0.004648091,-0.002150356,-0.020280157,-0.040719228,0.005325705,9.73E-05,0.000567066,-0.004182683,-0.010578687,-0.013220599,-0.005173044,0.000927763,-0.009298668,HGDP00678,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.001786324,-0.033989351,-0.002106022,-0.002178143,0.002135968,-0.016849958,0.00415247,0.002359216,-0.002798792,-0.015747845,-0.034536634,0.005229494,0.001476652,-4.09E-05,-0.005476406,-0.002614026,-0.006231747,-0.001750566,-0.00015178,-0.005651607,HGDP00690,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
-0.08293391,0.019643972,-0.004099347,0.005635931,-0.095865423,0.050525402,0.138327866,0.002458114,-0.002631708,0.005580036,-0.007508109,0.036438624,-0.232389825,0.087038628,-0.033534155,0.006415638,0.224789686,-0.37931487,0.01440957,-0.026633838,HGDP00466,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.083643155,0.019050181,-0.003844622,0.006363858,-0.078859452,0.038984511,0.107436311,0.000224998,0.001486498,0.004009063,-0.001516443,0.016972645,-0.093800841,0.034127906,-0.00562847,0.002279674,-0.027839296,0.046898098,-0.00817493,0.085672266,HGDP00454,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.082735229,0.018612536,-0.003774509,0.004236433,-0.076742613,0.03338958,0.085931141,-0.000166885,-0.000797066,0.012735942,-0.007065912,0.01206704,-0.03482977,0.006905204,0.000529748,0.002903446,-0.034279496,0.064296589,-0.006621221,-0.022782593,HGDP01086,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.078476863,0.018450592,-0.002205005,0.011366677,-0.133350318,-0.065525315,-0.15018506,-0.000679695,0.001113323,0.012886294,0.008519943,0.072565315,0.011714477,0.000825106,-0.00255777,-0.002763045,0.001908033,0.005616635,-0.009062812,0.006791688,HGDP00462,M,Mbuti_Pygmies,Democratic_Republic_of_Congo,Subsaharian_Africa,Africa
-0.082989971,0.014817264,-0.00330466,-0.011055392,0.091413445,-0.003658256,-0.016658213,-0.003614199,0.006133664,-0.050037773,0.063766465,0.022452103,0.04554197,0.16752135,-0.121983753,-0.022193541,-0.046512959,0.029388488,0.098387451,-0.044421839,HGDP00915,F,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.083786468,0.015145958,-0.004020821,-0.00945288,0.085748523,-0.002565271,-0.02201786,-0.002734488,0.003559518,-0.027256978,0.038093961,0.02708349,0.018056884,0.077361322,-0.052062398,-0.003025242,-0.007531699,0.006934225,0.001815688,0.014665676,HGDP01286,M,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.08682716,0.016795808,-0.003616455,-0.010884048,0.080833857,0.005456341,-0.012640933,-0.001618587,0.000989701,-0.001796535,0.022809549,0.005621169,-0.013084132,-0.062614027,0.050057146,-0.005175859,-0.015504565,-0.005614681,-0.125230587,-0.036296178,HGDP00931,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.070862014,0.015963527,-0.00129977,0.009774306,-0.102776377,-0.024261167,-0.036141403,0.001816811,-0.011069638,-0.051520379,-0.010882961,-0.349924023,0.049430925,0.01412638,-0.031919506,0.0063143,0.021786758,-0.007634216,0.003810884,0.00734308,HGDP00992,M,San,Namibia,Subsaharian_Africa,Africa
-0.086943809,0.016396621,-0.005022024,-0.010686202,0.081761208,0.008133516,-0.011970208,-2.43E-05,0.001714147,-0.000217676,0.009982502,0.003648232,-0.019767422,-0.06439675,0.054847561,-0.018100993,0.003157352,-0.022914086,-0.125479343,-0.005093549,HGDP00941,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.079899708,0.014178357,-0.002965413,-0.005888694,0.048851173,-0.000653123,-0.014065123,-0.001166687,-0.001057898,-0.018271246,0.000997909,-0.002736493,-0.016522899,-0.059662582,0.11515943,-0.010821751,-0.000279442,-0.019279394,0.041175412,0.018832352,HGDP01414,F,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.071618072,0.015919362,-0.000927727,0.011582173,-0.101148109,-0.027036808,-0.039805034,0.001200659,-0.009613532,-0.049721718,-0.009667081,-0.353141855,0.037592471,0.022501222,-0.040245765,0.004121823,0.020462482,-0.009292366,-0.006143122,-0.001476985,HGDP01036,M,San,Namibia,Subsaharian_Africa,Africa
-0.010166288,-0.028926439,-0.003157128,-0.006013463,0.014933397,-0.045575012,0.012779466,-0.00343463,0.001291189,-0.009437184,-0.005004647,0.004040033,-0.000201941,0.002979589,0.011549107,0.039775779,0.068506227,0.032825233,-0.007006101,0.028084068,HGDP01255,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.01207347,-0.028864195,-0.00146577,-0.005805534,0.018799655,-0.058239204,0.016448665,0.000167796,-0.002642007,-0.025080636,-0.031834958,0.013138926,-0.001743639,0.009990808,0.020486281,0.06262252,0.104726338,0.058403426,-0.002000752,0.052149886,HGDP01267,F,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.012083389,-0.028856264,-0.001624983,-0.006362447,0.017834807,-0.05655634,0.018278598,-0.001890762,-0.005089407,-0.021500039,-0.033588314,0.009339509,-0.004428263,0.008092622,0.016742219,0.060277467,0.101512846,0.051849758,0.000631225,0.050777349,HGDP01279,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
0.001068842,-0.032828491,-0.0018746,-0.003906625,0.00204842,-0.0171978,0.00404469,0.00027263,-0.004360832,-0.020628339,-0.044166336,0.002820058,-0.001546927,0.001354839,-0.004579273,-0.007745394,-0.007528124,-0.001227363,-0.000441678,-0.006034393,HGDP00615,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.005134729,-0.03119349,-0.000866034,-0.00227002,0.005831793,-0.030518405,0.00564448,0.005366712,-0.00867686,-0.037566939,-0.082414448,0.009299588,0.003497524,0.003668209,-0.00782804,-0.008679742,-0.014573257,-0.005500955,-0.002649833,-0.033366701,HGDP00627,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
-0.004539096,-0.030813013,-0.001243819,-0.003862698,0.006265244,-0.022243415,0.005913465,0.001254079,-0.004272921,-0.016507801,-0.038796105,0.004228395,0.00431482,0.002176834,0.002309077,-0.001667993,-0.000130072,-0.000452367,-0.004036147,-0.002416458,HGDP00638,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.002143162,-0.036367335,-0.000676914,-0.003902861,0.002468749,-0.036880725,0.011328186,0.006708118,-0.007869201,-0.048549636,-0.096694521,0.010023301,0.003809582,0.004993116,-0.015405247,-0.011261067,-0.021637004,-0.006928035,-0.003036846,-0.036881092,HGDP00649,F,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
0.005169285,-0.036305056,-0.002562786,-0.003265644,-0.000168362,-0.012887881,0.003741258,0.002500871,-0.00389325,-0.013268724,-0.028783463,0.006046167,-0.001072683,-0.001799285,-0.006668992,-0.009768804,-0.011716355,-0.005726746,-0.001854321,-0.010443931,HGDP00561,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.005166896,-0.036606687,-0.003160735,-0.003832814,-0.001160644,-0.011952257,0.005630169,0.004423883,-0.002288568,-0.014699538,-0.033129134,0.003889818,-0.000505456,3.26E-05,-0.008783533,-0.012531218,-0.023025685,-0.010365361,-0.003877471,-0.012428485,HGDP00573,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.005884198,-0.037379829,-0.002743496,-0.003077033,-0.001399613,-0.011789896,0.005863718,0.002534593,-0.006141428,-0.017016551,-0.036419753,0.003066067,-0.000295012,0.000674301,-0.015802064,-0.015823152,-0.028092923,-0.012646109,-0.004886077,-0.016875387,HGDP00585,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.006030131,-0.036871593,-0.002300978,-0.003548038,-0.001175204,-0.011422958,0.004304278,0.002820997,-0.002026738,-0.014835675,-0.029481288,0.004390969,-0.002257311,0.001891252,-0.009786033,-0.011803098,-0.020259523,-0.010241951,-0.003256139,-0.01066041,HGDP00599,M,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.002029775,-0.035072733,-0.001685936,-0.002697528,0.001058561,-0.015109047,0.007015583,0.001910233,-0.003869139,-0.019111978,-0.038932043,0.004723532,0.001763549,0.002391619,-0.006236484,-0.006539707,-0.010553768,-0.003957197,0.000118546,-0.008991968,HGDP00679,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
8.06E-05,-0.033503084,-0.002324215,-0.003775216,0.003450831,-0.015959931,0.005256353,0.002021268,-0.005174776,-0.017235324,-0.031440568,0.003291137,0.001627836,-0.003596943,-0.003227053,-0.006052786,-0.005674575,-0.003172173,0.000847073,-0.007518529,HGDP00691,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
-0.083593874,0.018759452,-0.004478742,0.004347632,-0.075377462,0.035643711,0.092547275,0.001453697,0.00069512,0.005627341,-0.001896242,0.014603307,-0.02496947,-0.000184928,-0.003854384,-6.14E-05,-0.029593435,0.056019143,-0.003122683,-0.009384495,HGDP00469,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.083892851,0.019089397,-0.003482266,0.006217417,-0.081712339,0.034577129,0.100163985,0.001164701,0.000492317,0.0081426,-0.004151118,0.011115144,-0.07875631,0.021818918,-0.016084539,0.000920732,0.017977416,-0.040283966,0.007900447,-0.034413042,HGDP00455,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.084767203,0.019347848,-0.003677572,0.005970001,-0.080591552,0.039312503,0.100746223,0.000725965,0.002938075,0.013358907,-0.009638157,0.022385977,-0.045643341,0.008517102,-0.00042746,0.002519202,-0.014827188,0.02734788,0.005882803,-0.041051767,HGDP01087,M,Biaka_Pygmies,Central_African_Republic,Subsaharian_Africa,Africa
-0.078966336,0.018846868,-0.003248535,0.009979878,-0.138616219,-0.065456535,-0.152182552,-0.00304418,0.001248143,0.010923767,0.011341899,0.082124433,0.014395322,-0.010092939,-0.003369911,-0.002881935,-0.002736855,0.005209333,-0.002752731,-0.000297321,HGDP00463,M,Mbuti_Pygmies,Democratic_Republic_of_Congo,Subsaharian_Africa,Africa
-0.083904986,0.015304147,-0.003813465,-0.009755789,0.089073583,-0.00112597,-0.017133302,0.000193133,0.000503773,-0.043235201,0.055566689,0.019564261,0.034518845,0.096183547,-0.06622456,-0.00265154,-0.000468249,-0.013988649,0.016351016,0.000994654,HGDP00904,M,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.080980513,0.014124183,-0.003513851,-0.010248423,0.089996017,-0.002424262,-0.011749805,-0.004618867,0.006226562,-0.05500593,0.06258049,0.025694381,0.055581552,0.162558378,-0.116656532,-0.02134729,-0.044056193,0.032234789,0.095873334,-0.045153167,HGDP00916,F,Mandenka,Senegal,Subsaharian_Africa,Africa
-0.087618599,0.017001618,-0.003351733,-0.011010172,0.089429051,0.007658656,-0.024586492,-0.001656402,0.007999669,-0.004991204,0.023830852,0.00725865,-0.115916237,-0.490439882,-0.454383583,0.051719739,0.042267417,0.021516417,0.127590532,0.030879939,HGDP00920,F,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.086832689,0.017376174,-0.00373602,-0.008546709,0.075273743,0.003116712,-0.01557898,-0.002199536,0.00063401,0.004564058,0.007903425,0.000147145,0.006130009,-0.05150925,0.045813357,-0.008956904,-0.028131334,0.00233796,-0.095332394,-0.018898668,HGDP00932,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.086850191,0.017072987,-0.003986149,-0.01097907,0.079227671,0.005367331,-0.010602736,0.001281257,-0.000946634,-0.001076479,0.019198463,0.004376171,-0.007996629,-0.058575971,0.069816837,-0.007037995,-0.006482035,-0.025613062,-0.146808337,-0.028185796,HGDP00942,M,Yoruba,Nigeria,Subsaharian_Africa,Africa
-0.068514811,0.009195684,-0.000855333,-0.004226219,0.036260422,-0.004922542,-0.007451794,0.000431746,-0.001094715,-0.01909238,-0.009156036,-0.005602266,-0.006830254,-0.037008536,0.058443077,-0.009357319,0.000288443,0.000500975,-0.001654927,0.009073154,HGDP01415,M,Bantu_N.E.,Kenya,Subsaharian_Africa,Africa
-0.082693909,0.016684661,-0.002933813,-0.003726262,0.022151645,0.002395772,-0.015634834,0.000469734,-0.004127939,-0.014737514,0.001059664,-0.099958248,-0.005784132,-0.041785158,0.071033781,-0.002820645,-0.009056216,-0.013894744,-0.030076742,-0.004190803,HGDP00993,M,Bantu_S.E._Pedi,South_Africa,Subsaharian_Africa,Africa
-0.013761362,-0.027659899,-0.002034184,-0.00635869,0.015859973,-0.045580916,0.016108019,-0.002371651,-0.003062634,-0.021125904,-0.025778858,0.0061486,0.001440555,0.006864287,0.017975607,0.042108119,0.076159109,0.037238944,-0.003148745,0.036336682,HGDP01256,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.012302596,-0.028855584,-0.001928268,-0.005981611,0.018027871,-0.057657213,0.017055335,0.000428264,-0.001326304,-0.023645303,-0.038916178,0.011315919,0.001729785,0.006791858,0.018524152,0.063660789,0.104252563,0.058798159,-0.009196039,0.049986838,HGDP01268,M,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
-0.011337322,-0.029217059,-0.001828956,-0.006015179,0.017915376,-0.067046214,0.01984885,-0.00404964,-0.003450943,-0.025863786,-0.038259203,0.012710546,0.001812339,0.008808199,0.026458984,0.081142645,0.144603641,0.073142522,-0.011930202,0.071261409,HGDP01280,F,Mozabite,Algeria_(Mzab),North_Africa,Middle_Est
0.002082051,-0.036775117,0.000140156,-0.005059761,0.002597435,-0.042444794,0.012279089,0.006101229,-0.009958567,-0.053638767,-0.114112268,0.012531733,0.001254674,0.005570687,-0.018495336,-0.009363195,-0.025499444,-0.008036292,-0.002148634,-0.05086096,HGDP00616,M,Bedouin,Israel_(Negev),Middle_Est,Middle_Est
